v_drive [km/h]	-20	-15	-10	-6	-4	-2	0	2	4	6	10	15	20	pStop IO (%) [v_ave]	pStop AO (%) [v_ave]	pStop AB (%) [v_ave]
155	-1.59689192	-1.10639192	-0.614609706	-0.22974011	-0.063683631	0	0	0	0	-6.36274E-05	0	0	0	0.0000	0.0000	0.0000
160	-1.586752173	-1.096252173	-0.604341187	-0.219951721	-0.055620689	0	0	0	0	-5.09019E-05	0	0	0	0.0000	0.0000	0.0000
165	-1.576612427	-1.086112427	-0.594072667	-0.210163331	-0.047557747	0	0	0	0	-3.81764E-05	0	0	0	0.0000	0.0000	0.0000
170	-1.56647268	-1.07597268	-0.583804147	-0.200374941	-0.039494805	0	0	0	0	-2.5451E-05	0	0	0	0.0000	0.0000	0.0000
175	-1.556332934	-1.065832934	-0.573535628	-0.190586551	-0.031431863	0	0	0	0	-1.27255E-05	0	0	0	0.0000	0.0000	0.0000
180	-1.546193187	-1.055693187	-0.563267108	-0.180798162	-0.023368921	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000
185	-1.546193187	-1.055693187	-0.563267108	-0.180798162	-0.023368921	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000
190	-1.546193187	-1.055693187	-0.563267108	-0.180798162	-0.023368921	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000
195	-1.546193187	-1.055693187	-0.563267108	-0.180798162	-0.023368921	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000
200	-1.546193187	-1.055693187	-0.563267108	-0.180798162	-0.023368921	0	0	0	0	0	0	0	0	0.0000	0.0000	0.0000
