v_drive [km/h]	-20	-15	-10	-6	-4	-2	0	2	4	6	10	15	20	pStop IO (%) [v_ave]	pStop AO (%) [v_ave]	pStop AB (%) [v_ave]
140	-1.022791645	-0.532729866	-0.064349632	-0.004821192	-0.00910189	-0.006811404	-0.00294124	0	0	0	0	0	0	0.0000	0.0003	0.0000
145	-0.978490434	-0.488382169	-0.021375062	0	-0.007362568	-0.00639582	-0.00253634	0	0	0	0	0	0	0.0000	0.0003	0.0000
150	-0.934189222	-0.444034472	0	0	-0.005623246	-0.005980236	-0.00213144	0	0	0	0	0	0	0.0000	0.0004	0.0000
155	-0.88988801	-0.399686775	0	0	-0.003883923	-0.005564651	-0.00172654	0	0	0	0	0	0	0.0000	0.0004	0.0000
160	-0.845586798	-0.355339078	0	0	-0.002144601	-0.005149067	-0.00132164	0	0	0	0	0	0	0.0000	0.0004	0.0000
165	-0.801285586	-0.31099138	0	0	-0.000405279	-0.004733483	-0.00091674	0	0	0	0	0	0	0.0000	0.0005	0.0000
170	-0.756984374	-0.266643683	0	0	0	-0.004317899	-0.00051184	0	0	0	0	0	0	0.0000	0.0005	0.0000
175	-0.712683162	-0.222295986	0	0	0	-0.003902315	-0.00010694	0	0	0	0	0	0	0.0000	0.0005	0.0000
180	-0.66838195	-0.177948289	0	0	0	-0.003486731	0	0	0	0	0	0	0	0.0000	0.0005	0.0000
185	-0.66838195	-0.177948289	0	0	0	-0.003486731	0	0	0	0	0	0	0	0.0000	0.0006	0.0000
190	-0.66838195	-0.177948289	0	0	0	-0.003486731	0	0	0	0	0	0	0	0.0000	0.0006	0.0000
195	-0.66838195	-0.177948289	0	0	0	-0.003486731	0	0	0	0	0	0	0	0.0000	0.0006	0.0000
200	-0.66838195	-0.177948289	0	0	0	-0.003486731	0	0	0	0	0	0	0	0.0000	0.0007	0.0000
